timestamp,service,status,response_time_ms,error_rate_percent,uptime_percent
2026-03-08 15:41:22,Patient Records API,Critical,290.15,6.5,95.49
2026-03-08 15:41:22,Appointment Booking API,Warning,87.6,2.55,96.2
2026-03-08 15:41:22,Lab Results API,Down,537.84,5.44,93.39
2026-03-08 15:41:22,Pharmacy Service API,Warning,234.97,2.28,97.45
2026-03-08 15:41:22,Authentication Service,Warning,323.12,3.34,99.51
2026-03-08 15:41:22,Patient Records API,Critical,474.98,6.19,99.04
2026-03-08 15:41:22,Appointment Booking API,Critical,443.27,3.41,99.18
2026-03-08 15:41:22,Lab Results API,Warning,127.9,3.84,97.38
2026-03-08 15:41:22,Pharmacy Service API,Critical,448.68,5.69,98.07
2026-03-08 15:41:22,Authentication Service,Critical,407.9,5.55,97.16
2026-03-08 15:41:27,Patient Records API,Down,496.14,3.02,93.45
2026-03-08 15:41:27,Appointment Booking API,Warning,312.84,2.59,99.78
2026-03-08 15:41:27,Lab Results API,Down,466.82,6.02,94.18
2026-03-08 15:41:27,Pharmacy Service API,Critical,364.45,5.47,98.76
2026-03-08 15:41:27,Authentication Service,Critical,83.75,7.59,97.77
2026-03-08 15:41:27,Patient Records API,Critical,481.32,1.77,95.54
2026-03-08 15:41:27,Appointment Booking API,Healthy,197.14,1.89,96.07
2026-03-08 15:41:27,Lab Results API,Down,378.35,3.19,93.67
2026-03-08 15:41:27,Pharmacy Service API,Healthy,159.35,1.8,97.85
2026-03-08 15:41:27,Authentication Service,Down,132.44,5.31,94.28
2026-03-08 15:41:32,Patient Records API,Healthy,200.63,1.67,99.32
2026-03-08 15:41:32,Appointment Booking API,Critical,467.29,7.2,99.95
2026-03-08 15:41:32,Lab Results API,Critical,227.19,5.66,96.7
2026-03-08 15:41:32,Pharmacy Service API,Critical,436.63,7.05,95.98
2026-03-08 15:41:32,Authentication Service,Healthy,223.06,0.31,95.99
2026-03-08 15:41:32,Patient Records API,Critical,516.45,0.28,96.27
2026-03-08 15:41:32,Appointment Booking API,Down,396.76,0.76,93.25
2026-03-08 15:41:32,Lab Results API,Down,472.44,7.38,94.76
2026-03-08 15:41:32,Pharmacy Service API,Down,276.93,2.06,94.36
2026-03-08 15:41:32,Authentication Service,Critical,521.36,0.89,95.09
2026-03-08 15:41:37,Patient Records API,Down,84.54,3.06,94.95
2026-03-08 15:41:37,Appointment Booking API,Critical,463.46,4.96,95.03
2026-03-08 15:41:37,Lab Results API,Warning,236.6,3.37,95.33
2026-03-08 15:41:37,Pharmacy Service API,Down,388.49,7.18,93.42
2026-03-08 15:41:37,Authentication Service,Down,243.82,6.79,94.11
2026-03-08 15:41:37,Patient Records API,Down,151.6,0.64,94.65
2026-03-08 15:41:37,Appointment Booking API,Healthy,132.67,0.32,96.24
2026-03-08 15:41:37,Lab Results API,Critical,311.81,7.06,95.69
2026-03-08 15:41:37,Pharmacy Service API,Critical,434.79,2.35,98.51
2026-03-08 15:41:37,Authentication Service,Critical,474.93,6.87,95.33
2026-03-08 15:41:42,Patient Records API,Critical,153.22,7.99,98.98
2026-03-08 15:41:42,Appointment Booking API,Warning,274.8,3.38,98.19
2026-03-08 15:41:42,Lab Results API,Warning,298.48,3.1,99.06
2026-03-08 15:41:42,Pharmacy Service API,Down,270.97,2.47,94.62
2026-03-08 15:41:42,Authentication Service,Down,431.58,7.14,93.99
2026-03-08 15:41:42,Patient Records API,Warning,185.3,2.63,98.72
2026-03-08 15:41:42,Appointment Booking API,Warning,229.76,2.63,96.72
2026-03-08 15:41:42,Lab Results API,Critical,486.34,0.56,95.89
2026-03-08 15:41:42,Pharmacy Service API,Critical,89.6,6.89,95.41
2026-03-08 15:41:42,Authentication Service,Critical,292.33,6.46,95.27
2026-03-08 15:41:47,Patient Records API,Critical,343.72,6.08,99.92
2026-03-08 15:41:47,Appointment Booking API,Down,391.82,5.17,94.97
2026-03-08 15:41:47,Lab Results API,Down,159.84,6.4,93.19
2026-03-08 15:41:47,Pharmacy Service API,Healthy,161.37,1.56,98.23
2026-03-08 15:41:47,Authentication Service,Critical,81.71,7.67,95.74
2026-03-08 15:41:47,Patient Records API,Down,231.51,4.23,93.14
2026-03-08 15:41:47,Appointment Booking API,Critical,522.55,5.86,95.12
2026-03-08 15:41:47,Lab Results API,Down,343.82,7.42,94.92
2026-03-08 15:41:47,Pharmacy Service API,Warning,192.7,2.94,96.83
2026-03-08 15:41:47,Authentication Service,Critical,534.5,4.4,96.36
2026-03-08 15:41:53,Patient Records API,Warning,336.87,1.15,96.39
2026-03-08 15:41:53,Appointment Booking API,Critical,548.27,3.81,98.12
2026-03-08 15:41:53,Lab Results API,Critical,455.12,0.12,97.14
2026-03-08 15:41:53,Pharmacy Service API,Healthy,179.8,1.97,99.82
2026-03-08 15:41:53,Authentication Service,Critical,464.53,1.4,96.25
2026-03-08 15:41:53,Patient Records API,Critical,477.58,2.93,96.36
2026-03-08 15:41:53,Appointment Booking API,Warning,82.7,3.09,96.06
2026-03-08 15:41:53,Lab Results API,Critical,385.47,5.66,97.02
2026-03-08 15:41:53,Pharmacy Service API,Healthy,161.58,0.57,99.16
2026-03-08 15:41:53,Authentication Service,Critical,518.46,4.1,98.79
2026-03-08 15:41:58,Patient Records API,Critical,437.53,4.55,99.77
2026-03-08 15:41:58,Appointment Booking API,Critical,499.93,7.4,96.32
2026-03-08 15:41:58,Lab Results API,Critical,159.68,6.96,97.97
2026-03-08 15:41:58,Pharmacy Service API,Critical,237.16,6.88,99.54
2026-03-08 15:41:58,Authentication Service,Warning,370.14,2.5,96.06
2026-03-08 15:41:58,Patient Records API,Critical,402.82,7.91,97.96
2026-03-08 15:41:58,Appointment Booking API,Down,152.8,6.35,94.04
2026-03-08 15:41:58,Lab Results API,Down,219.4,3.75,93.48
2026-03-08 15:41:58,Pharmacy Service API,Down,210.92,0.23,94.87
2026-03-08 15:41:58,Authentication Service,Down,93.7,6.58,94.82
2026-03-08 15:42:03,Patient Records API,Critical,291.03,7.1,95.86
2026-03-08 15:42:03,Appointment Booking API,Warning,299.67,1.16,96.3
2026-03-08 15:42:03,Lab Results API,Critical,400.36,2.74,97.8
2026-03-08 15:42:03,Pharmacy Service API,Critical,267.19,6.42,96.87
2026-03-08 15:42:03,Authentication Service,Critical,500.96,0.65,99.02
2026-03-08 15:42:03,Patient Records API,Warning,354.43,4.66,96.92
2026-03-08 15:42:03,Appointment Booking API,Down,375.26,1.28,94.38
2026-03-08 15:42:03,Lab Results API,Critical,449.58,6.56,97.24
2026-03-08 15:42:03,Pharmacy Service API,Down,312.09,3.03,93.34
2026-03-08 15:42:03,Authentication Service,Down,121.96,1.41,93.19
2026-03-08 15:42:08,Patient Records API,Critical,506.84,6.06,95.92
2026-03-08 15:42:08,Appointment Booking API,Healthy,233.01,1.42,97.71
2026-03-08 15:42:08,Lab Results API,Healthy,163.16,0.26,97.12
2026-03-08 15:42:08,Pharmacy Service API,Warning,88.81,4.05,96.47
2026-03-08 15:42:08,Authentication Service,Warning,123.2,4.38,95.5
2026-03-08 15:42:08,Patient Records API,Down,506.43,0.96,94.6
2026-03-08 15:42:08,Appointment Booking API,Warning,397.96,0.7,99.89
2026-03-08 15:42:08,Lab Results API,Critical,142.01,7.98,95.76
2026-03-08 15:42:08,Pharmacy Service API,Critical,529.09,3.03,99.89
2026-03-08 15:42:08,Authentication Service,Critical,117.19,5.67,97.92
2026-03-08 15:42:13,Patient Records API,Warning,201.16,4.04,97.9
2026-03-08 15:42:13,Appointment Booking API,Warning,251.16,1.1,98.33
2026-03-08 15:42:13,Lab Results API,Critical,546.48,3.17,95.6
2026-03-08 15:42:13,Pharmacy Service API,Critical,416.54,6.46,95.74
2026-03-08 15:42:13,Authentication Service,Healthy,148.24,1.74,96.05
2026-03-08 15:42:13,Patient Records API,Critical,119.72,6.49,99.25
2026-03-08 15:42:13,Appointment Booking API,Down,374.39,5.07,93.23
2026-03-08 15:42:13,Lab Results API,Critical,405.51,1.21,97.1
2026-03-08 15:42:13,Pharmacy Service API,Down,417.9,2.49,94.36
2026-03-08 15:42:13,Authentication Service,Critical,335.17,5.13,97.42
2026-03-08 15:42:18,Patient Records API,Down,298.01,1.03,94.73
2026-03-08 15:42:18,Appointment Booking API,Down,490.72,7.32,94.26
2026-03-08 15:42:18,Lab Results API,Critical,498.99,6.62,95.14
2026-03-08 15:42:18,Pharmacy Service API,Down,156.39,3.55,93.01
2026-03-08 15:42:18,Authentication Service,Warning,267.48,3.56,99.55
2026-03-08 15:42:18,Patient Records API,Warning,149.4,3.82,99.36
2026-03-08 15:42:18,Appointment Booking API,Critical,398.48,7.72,95.18
2026-03-08 15:42:18,Lab Results API,Warning,342.94,2.27,95.84
2026-03-08 15:42:18,Pharmacy Service API,Critical,433.68,2.96,95.89
2026-03-08 15:42:18,Authentication Service,Warning,340.58,2.67,98.03
2026-03-08 15:42:24,Patient Records API,Warning,301.59,2.02,97.27
2026-03-08 15:42:24,Appointment Booking API,Warning,299.35,1.54,95.61
2026-03-08 15:42:24,Lab Results API,Critical,457.83,4.17,95.18
2026-03-08 15:42:24,Pharmacy Service API,Critical,537.35,1.21,97.12
2026-03-08 15:42:24,Authentication Service,Down,538.98,3.65,94.17
2026-03-08 15:42:24,Patient Records API,Critical,425.5,2.44,96.69
2026-03-08 15:42:24,Appointment Booking API,Down,492.81,6.08,93.47
2026-03-08 15:42:24,Lab Results API,Down,246.82,7.09,94.5
2026-03-08 15:42:24,Pharmacy Service API,Critical,352.39,6.08,97.22
2026-03-08 15:42:24,Authentication Service,Warning,259.5,0.21,95.85
2026-03-08 15:42:29,Patient Records API,Warning,392.63,2.89,97.24
2026-03-08 15:42:29,Appointment Booking API,Down,349.95,6.65,93.35
2026-03-08 15:42:29,Lab Results API,Down,216.69,4.4,93.2
2026-03-08 15:42:29,Pharmacy Service API,Critical,406.72,2.07,98.29
2026-03-08 15:42:29,Authentication Service,Healthy,101.28,1.65,98.91
2026-03-08 15:42:29,Patient Records API,Warning,152.7,2.6,96.5
2026-03-08 15:42:29,Appointment Booking API,Healthy,156.3,0.41,98.85
2026-03-08 15:42:29,Lab Results API,Critical,471.29,0.68,97.41
2026-03-08 15:42:29,Pharmacy Service API,Down,246.66,2.73,93.66
2026-03-08 15:42:29,Authentication Service,Critical,257.06,7.22,95.81
2026-03-08 15:42:34,Patient Records API,Critical,422.78,0.87,96.5
2026-03-08 15:42:34,Appointment Booking API,Critical,157.74,7.31,96.78
2026-03-08 15:42:34,Lab Results API,Critical,125.06,5.89,96.69
2026-03-08 15:42:34,Pharmacy Service API,Down,368.52,6.46,93.43
2026-03-08 15:42:34,Authentication Service,Critical,518.7,0.69,95.39
2026-03-08 15:42:34,Patient Records API,Healthy,170.51,0.15,95.52
2026-03-08 15:42:34,Appointment Booking API,Down,336.79,6.25,93.06
2026-03-08 15:42:34,Lab Results API,Down,153.3,4.38,93.83
2026-03-08 15:42:34,Pharmacy Service API,Warning,295.2,3.21,95.06
2026-03-08 15:42:34,Authentication Service,Critical,428.12,1.45,96.58
2026-03-08 15:42:39,Patient Records API,Critical,472.23,1.07,99.84
2026-03-08 15:42:39,Appointment Booking API,Healthy,149.39,0.23,98.58
2026-03-08 15:42:39,Lab Results API,Down,456.38,6.19,93.64
2026-03-08 15:42:39,Pharmacy Service API,Critical,518.57,5.25,95.18
2026-03-08 15:42:39,Authentication Service,Critical,502.64,7.53,96.55
2026-03-08 15:42:39,Patient Records API,Critical,318.33,6.96,98.07
2026-03-08 15:42:39,Appointment Booking API,Critical,492.98,3.3,96.17
2026-03-08 15:42:39,Lab Results API,Critical,87.84,5.2,96.9
2026-03-08 15:42:39,Pharmacy Service API,Critical,478.21,2.59,97.94
2026-03-08 15:42:39,Authentication Service,Down,80.34,1.78,93.43
2026-03-08 15:42:44,Patient Records API,Warning,119.7,2.05,99.79
2026-03-08 15:42:44,Appointment Booking API,Down,227.16,1.07,93.53
2026-03-08 15:42:44,Lab Results API,Down,512.39,5.29,93.82
2026-03-08 15:42:44,Pharmacy Service API,Healthy,207.44,1.59,95.9
2026-03-08 15:42:44,Authentication Service,Critical,433.72,5.76,96.13
2026-03-08 15:42:44,Patient Records API,Critical,169.25,5.82,95.7
2026-03-08 15:42:44,Appointment Booking API,Down,431.95,6.65,94.43
2026-03-08 15:42:44,Lab Results API,Down,237.41,6.59,93.69
2026-03-08 15:42:44,Pharmacy Service API,Critical,350.69,6.91,98.46
2026-03-08 15:42:44,Authentication Service,Critical,437.37,7.52,96.16
2026-03-08 15:42:49,Patient Records API,Warning,272.94,3.9,99.82
2026-03-08 15:42:49,Appointment Booking API,Critical,475.35,1.48,98.51
2026-03-08 15:42:49,Lab Results API,Warning,241.56,3.83,96.61
2026-03-08 15:42:49,Pharmacy Service API,Down,451.39,4.76,94.32
2026-03-08 15:42:49,Authentication Service,Down,223.95,0.3,93.54
2026-03-08 15:42:49,Patient Records API,Down,170.56,1.7,94.48
2026-03-08 15:42:49,Appointment Booking API,Warning,332.96,1.26,97.52
2026-03-08 15:42:49,Lab Results API,Down,141.98,4.85,93.43
2026-03-08 15:42:49,Pharmacy Service API,Critical,409.51,2.5,96.78
2026-03-08 15:42:49,Authentication Service,Warning,80.51,2.39,95.27
2026-03-08 15:42:54,Patient Records API,Warning,315.37,1.8,99.28
2026-03-08 15:42:54,Appointment Booking API,Critical,409.55,2.59,99.93
2026-03-08 15:42:54,Lab Results API,Warning,346.52,4.35,98.46
2026-03-08 15:42:54,Pharmacy Service API,Critical,433.62,3.99,99.56
2026-03-08 15:42:54,Authentication Service,Warning,371.48,2.54,98.13
2026-03-08 15:42:54,Patient Records API,Critical,294.85,5.45,95.43
2026-03-08 15:42:54,Appointment Booking API,Warning,163.14,3.43,96.53
2026-03-08 15:42:54,Lab Results API,Critical,539.9,4.07,99.05
2026-03-08 15:42:54,Pharmacy Service API,Down,405.42,3.47,94.39
2026-03-08 15:42:54,Authentication Service,Down,412.27,3.19,93.91
2026-03-08 15:43:00,Patient Records API,Down,358.5,7.66,94.76
2026-03-08 15:43:00,Appointment Booking API,Down,128.52,0.91,93.6
2026-03-08 15:43:00,Lab Results API,Warning,172.13,3.03,95.17
2026-03-08 15:43:00,Pharmacy Service API,Warning,263.1,0.83,97.26
2026-03-08 15:43:00,Authentication Service,Healthy,168.36,1.75,96.68
2026-03-08 15:43:00,Patient Records API,Warning,289.29,4.97,99.7
2026-03-08 15:43:00,Appointment Booking API,Healthy,215.48,0.66,96.28
2026-03-08 15:43:00,Lab Results API,Critical,480.13,4.06,99.22
2026-03-08 15:43:00,Pharmacy Service API,Critical,418.84,0.86,96.27
2026-03-08 15:43:00,Authentication Service,Down,216.19,0.94,93.03
2026-03-08 15:43:05,Patient Records API,Healthy,195.87,1.79,97.38
2026-03-08 15:43:05,Appointment Booking API,Down,296.67,5.99,94.95
2026-03-08 15:43:05,Lab Results API,Critical,526.74,2.16,98.29
2026-03-08 15:43:05,Pharmacy Service API,Down,497.62,0.7,93.07
2026-03-08 15:43:05,Authentication Service,Down,258.1,6.38,93.71
2026-03-08 15:43:05,Patient Records API,Critical,373.98,5.21,99.98
2026-03-08 15:43:05,Appointment Booking API,Healthy,175.81,1.96,99.47
2026-03-08 15:43:05,Lab Results API,Warning,99.18,2.04,97.47
2026-03-08 15:43:05,Pharmacy Service API,Critical,337.6,6.88,99.8
2026-03-08 15:43:05,Authentication Service,Healthy,135.84,1.94,98.36
2026-03-08 15:43:10,Patient Records API,Critical,430.83,1.64,95.11
2026-03-08 15:43:10,Appointment Booking API,Critical,131.99,6.63,95.17
2026-03-08 15:43:10,Lab Results API,Down,406.97,4.23,93.85
2026-03-08 15:43:10,Pharmacy Service API,Down,256.43,5.55,93.62
2026-03-08 15:43:10,Authentication Service,Warning,383.81,3.98,97.14
2026-03-08 15:43:10,Patient Records API,Critical,370.05,6.91,97.62
2026-03-08 15:43:10,Appointment Booking API,Critical,369.4,6.82,99.39
2026-03-08 15:43:10,Lab Results API,Down,518.66,4.75,93.33
2026-03-08 15:43:10,Pharmacy Service API,Warning,309.87,4.14,96.01
2026-03-08 15:43:10,Authentication Service,Critical,177.17,6.32,97.24
2026-03-08 15:43:15,Patient Records API,Critical,443.07,6.24,95.66
2026-03-08 15:43:15,Appointment Booking API,Warning,131.43,2.28,96.42
2026-03-08 15:43:15,Lab Results API,Healthy,80.39,1.31,99.94
2026-03-08 15:43:15,Pharmacy Service API,Down,182.09,3.85,94.75
2026-03-08 15:43:15,Authentication Service,Warning,98.33,2.95,96.46
2026-03-08 15:43:15,Patient Records API,Healthy,224.6,1.97,96.16
2026-03-08 15:43:15,Appointment Booking API,Warning,295.1,3.16,99.07
2026-03-08 15:43:15,Lab Results API,Warning,337.86,2.32,99.65
2026-03-08 15:43:15,Pharmacy Service API,Healthy,160.7,1.42,99.05
2026-03-08 15:43:15,Authentication Service,Warning,352.55,3.67,96.75
2026-03-08 15:43:20,Patient Records API,Critical,531.27,5.0,95.9
2026-03-08 15:43:20,Appointment Booking API,Critical,270.73,7.22,99.33
2026-03-08 15:43:20,Lab Results API,Critical,284.74,7.25,97.62
2026-03-08 15:43:20,Pharmacy Service API,Down,398.84,2.86,93.16
2026-03-08 15:43:20,Authentication Service,Critical,366.44,6.35,98.33
2026-03-08 15:43:20,Patient Records API,Critical,397.4,7.36,95.41
2026-03-08 15:43:20,Appointment Booking API,Critical,520.63,2.63,97.75
2026-03-08 15:43:20,Lab Results API,Down,360.22,5.43,93.78
2026-03-08 15:43:20,Pharmacy Service API,Critical,516.78,4.91,99.14
2026-03-08 15:43:20,Authentication Service,Warning,272.08,3.18,95.16
2026-03-08 15:43:25,Patient Records API,Warning,183.72,4.79,96.39
2026-03-08 15:43:25,Appointment Booking API,Warning,366.63,3.98,96.59
2026-03-08 15:43:25,Lab Results API,Critical,386.89,6.44,96.94
2026-03-08 15:43:25,Pharmacy Service API,Critical,480.19,5.69,97.66
2026-03-08 15:43:25,Authentication Service,Critical,531.52,0.78,96.05
2026-03-08 15:43:25,Patient Records API,Critical,184.66,7.82,98.41
2026-03-08 15:43:25,Appointment Booking API,Warning,370.03,2.62,96.26
2026-03-08 15:43:25,Lab Results API,Warning,292.53,4.54,98.4
2026-03-08 15:43:25,Pharmacy Service API,Warning,357.33,2.88,99.59
2026-03-08 15:43:25,Authentication Service,Warning,306.21,4.23,96.65
2026-03-08 15:43:31,Patient Records API,Down,532.33,1.89,94.43
2026-03-08 15:43:31,Appointment Booking API,Critical,434.28,1.87,97.25
2026-03-08 15:43:31,Lab Results API,Critical,524.97,2.6,96.06
2026-03-08 15:43:31,Pharmacy Service API,Down,239.61,7.9,93.44
2026-03-08 15:43:31,Authentication Service,Down,423.69,3.46,94.08
2026-03-08 15:43:31,Patient Records API,Down,399.19,1.32,93.89
2026-03-08 15:43:31,Appointment Booking API,Down,336.15,3.21,94.17
2026-03-08 15:43:31,Lab Results API,Warning,86.29,4.71,98.75
2026-03-08 15:43:31,Pharmacy Service API,Healthy,151.41,1.6,95.97
2026-03-08 15:43:31,Authentication Service,Critical,517.85,1.81,96.94
2026-03-08 15:43:36,Patient Records API,Critical,300.86,7.23,98.19
2026-03-08 15:43:36,Appointment Booking API,Critical,451.8,4.85,95.6
2026-03-08 15:43:36,Lab Results API,Down,533.39,5.72,93.82
2026-03-08 15:43:36,Pharmacy Service API,Critical,445.77,0.26,99.41
2026-03-08 15:43:36,Authentication Service,Down,134.21,7.96,93.51
2026-03-08 15:43:36,Patient Records API,Critical,318.16,5.73,98.71
2026-03-08 15:43:36,Appointment Booking API,Down,382.93,6.25,93.69
2026-03-08 15:43:36,Lab Results API,Warning,226.27,4.59,95.93
2026-03-08 15:43:36,Pharmacy Service API,Down,238.06,5.53,93.92
2026-03-08 15:43:36,Authentication Service,Critical,413.1,0.6,95.29
2026-03-08 15:43:41,Patient Records API,Critical,542.95,1.9,97.36
2026-03-08 15:43:41,Appointment Booking API,Critical,117.91,5.22,95.52
2026-03-08 15:43:41,Lab Results API,Critical,293.52,5.62,95.43
2026-03-08 15:43:41,Pharmacy Service API,Critical,165.44,7.32,99.72
2026-03-08 15:43:41,Authentication Service,Down,82.85,7.31,93.57
2026-03-08 15:43:41,Patient Records API,Down,525.36,2.77,93.4
2026-03-08 15:43:41,Appointment Booking API,Critical,510.87,2.71,96.4
2026-03-08 15:43:41,Lab Results API,Critical,154.69,7.18,97.76
2026-03-08 15:43:41,Pharmacy Service API,Warning,241.36,2.21,98.78
2026-03-08 15:43:41,Authentication Service,Down,447.71,7.57,93.96
2026-03-08 15:43:46,Patient Records API,Down,438.46,5.21,94.42
2026-03-08 15:43:46,Appointment Booking API,Down,104.8,0.66,93.71
2026-03-08 15:43:46,Lab Results API,Critical,527.41,6.78,98.12
2026-03-08 15:43:46,Pharmacy Service API,Warning,136.79,2.04,97.77
2026-03-08 15:43:46,Authentication Service,Critical,181.74,6.78,99.02
2026-03-08 15:43:46,Patient Records API,Warning,105.19,2.3,96.16
2026-03-08 15:43:46,Appointment Booking API,Critical,531.48,0.59,95.64
2026-03-08 15:43:46,Lab Results API,Critical,471.03,2.64,99.0
2026-03-08 15:43:46,Pharmacy Service API,Warning,255.99,4.0,96.26
2026-03-08 15:43:46,Authentication Service,Critical,177.5,7.51,99.33
2026-03-08 15:43:51,Patient Records API,Critical,475.58,2.22,95.11
2026-03-08 15:43:51,Appointment Booking API,Critical,349.43,7.56,95.32
2026-03-08 15:43:51,Lab Results API,Critical,423.56,3.91,98.93
2026-03-08 15:43:51,Pharmacy Service API,Down,421.35,1.78,94.55
2026-03-08 15:43:51,Authentication Service,Warning,373.91,1.55,98.85
2026-03-08 15:43:51,Patient Records API,Warning,353.91,4.31,98.55
2026-03-08 15:43:51,Appointment Booking API,Warning,214.69,2.37,98.62
2026-03-08 15:43:51,Lab Results API,Down,532.55,5.86,94.03
2026-03-08 15:43:51,Pharmacy Service API,Critical,277.15,5.12,95.71
2026-03-08 15:43:51,Authentication Service,Critical,206.63,7.6,95.58
2026-03-08 15:43:56,Patient Records API,Critical,190.12,5.57,98.92
2026-03-08 15:43:56,Appointment Booking API,Warning,201.01,3.94,95.85
2026-03-08 15:43:56,Lab Results API,Critical,204.65,7.99,95.51
2026-03-08 15:43:56,Pharmacy Service API,Critical,88.73,6.01,98.95
2026-03-08 15:43:56,Authentication Service,Down,249.11,6.93,94.32
2026-03-08 15:43:56,Patient Records API,Critical,258.49,7.41,98.77
2026-03-08 15:43:56,Appointment Booking API,Warning,111.87,2.47,97.83
2026-03-08 15:43:56,Lab Results API,Down,157.55,4.84,94.47
2026-03-08 15:43:56,Pharmacy Service API,Warning,233.7,4.75,97.89
2026-03-08 15:43:56,Authentication Service,Critical,186.32,7.69,98.62
2026-03-08 15:44:02,Patient Records API,Critical,519.86,0.56,95.51
2026-03-08 15:44:02,Appointment Booking API,Down,225.23,3.49,93.01
2026-03-08 15:44:02,Lab Results API,Critical,474.84,1.34,98.16
2026-03-08 15:44:02,Pharmacy Service API,Critical,466.48,1.04,99.48
2026-03-08 15:44:02,Authentication Service,Critical,322.46,5.49,97.71
2026-03-08 15:44:02,Patient Records API,Down,255.67,7.78,93.69
2026-03-08 15:44:02,Appointment Booking API,Warning,336.67,0.21,96.05
2026-03-08 15:44:02,Lab Results API,Down,459.46,6.48,93.6
2026-03-08 15:44:02,Pharmacy Service API,Warning,209.05,5.0,97.07
2026-03-08 15:44:02,Authentication Service,Critical,273.35,6.3,96.4
2026-03-08 15:44:07,Patient Records API,Healthy,239.02,0.92,98.03
2026-03-08 15:44:07,Appointment Booking API,Warning,276.65,3.84,97.97
2026-03-08 15:44:07,Lab Results API,Down,378.56,7.95,93.94
2026-03-08 15:44:07,Pharmacy Service API,Critical,219.8,7.17,99.74
2026-03-08 15:44:07,Authentication Service,Critical,514.22,5.57,98.41
2026-03-08 15:44:07,Patient Records API,Healthy,190.59,0.59,95.51
2026-03-08 15:44:07,Appointment Booking API,Critical,534.35,2.94,95.68
2026-03-08 15:44:07,Lab Results API,Warning,284.13,2.4,96.59
2026-03-08 15:44:07,Pharmacy Service API,Warning,257.08,3.75,95.9
2026-03-08 15:44:07,Authentication Service,Warning,263.27,0.28,99.48
2026-03-08 15:44:12,Patient Records API,Down,228.92,6.58,93.15
2026-03-08 15:44:12,Appointment Booking API,Warning,246.57,4.08,99.57
2026-03-08 15:44:12,Lab Results API,Down,184.12,6.21,93.8
2026-03-08 15:44:12,Pharmacy Service API,Critical,493.99,0.94,99.95
2026-03-08 15:44:12,Authentication Service,Down,195.08,0.49,93.88
2026-03-08 15:44:12,Patient Records API,Down,131.99,1.45,94.49
2026-03-08 15:44:12,Appointment Booking API,Critical,504.84,2.13,99.27
2026-03-08 15:44:12,Lab Results API,Down,476.57,5.34,94.68
2026-03-08 15:44:12,Pharmacy Service API,Critical,503.93,3.61,99.73
2026-03-08 15:44:12,Authentication Service,Down,549.36,6.31,93.96
2026-03-08 15:44:17,Patient Records API,Down,106.66,7.14,93.44
2026-03-08 15:44:17,Appointment Booking API,Warning,286.28,3.32,99.88
2026-03-08 15:44:17,Lab Results API,Down,308.04,1.63,93.93
2026-03-08 15:44:17,Pharmacy Service API,Critical,504.56,3.89,95.68
2026-03-08 15:44:17,Authentication Service,Critical,479.08,5.86,95.01
2026-03-08 15:44:17,Patient Records API,Down,97.8,2.72,93.16
2026-03-08 15:44:17,Appointment Booking API,Healthy,227.27,1.62,99.16
2026-03-08 15:44:17,Lab Results API,Warning,155.94,4.63,96.07
2026-03-08 15:44:17,Pharmacy Service API,Critical,235.25,7.06,96.37
2026-03-08 15:44:17,Authentication Service,Critical,160.12,6.85,99.61
2026-03-08 15:44:22,Patient Records API,Warning,313.66,4.55,96.52
2026-03-08 15:44:22,Appointment Booking API,Critical,116.73,5.42,99.62
2026-03-08 15:44:22,Lab Results API,Down,463.61,5.15,93.81
2026-03-08 15:44:22,Pharmacy Service API,Critical,211.33,5.63,96.5
2026-03-08 15:44:22,Authentication Service,Critical,380.39,7.1,98.82
2026-03-08 15:44:22,Patient Records API,Critical,140.26,6.17,99.57
2026-03-08 15:44:22,Appointment Booking API,Critical,161.63,5.3,99.57
2026-03-08 15:44:22,Lab Results API,Warning,350.37,1.95,99.11
2026-03-08 15:44:22,Pharmacy Service API,Critical,430.98,7.84,98.16
2026-03-08 15:44:22,Authentication Service,Critical,369.79,6.65,96.09
2026-03-08 15:44:27,Patient Records API,Down,263.89,7.34,93.27
2026-03-08 15:44:27,Appointment Booking API,Down,120.25,5.5,93.33
2026-03-08 15:44:27,Lab Results API,Critical,416.92,1.11,96.27
2026-03-08 15:44:27,Pharmacy Service API,Critical,423.47,3.6,97.22
2026-03-08 15:44:27,Authentication Service,Critical,374.9,7.18,98.98
2026-03-08 15:44:27,Patient Records API,Warning,108.29,2.86,96.96
2026-03-08 15:44:27,Appointment Booking API,Critical,189.41,5.01,95.82
2026-03-08 15:44:27,Lab Results API,Critical,160.16,6.48,95.01
2026-03-08 15:44:27,Pharmacy Service API,Critical,243.58,5.97,95.93
2026-03-08 15:44:27,Authentication Service,Warning,155.51,4.23,96.9
2026-03-08 15:44:33,Patient Records API,Critical,244.32,7.18,97.53
2026-03-08 15:44:33,Appointment Booking API,Critical,271.12,5.32,98.62
2026-03-08 15:44:33,Lab Results API,Critical,129.52,6.94,99.98
2026-03-08 15:44:33,Pharmacy Service API,Warning,162.26,4.16,98.64
2026-03-08 15:44:33,Authentication Service,Critical,530.32,2.15,96.0
2026-03-08 15:44:33,Patient Records API,Down,274.69,3.85,93.06
2026-03-08 15:44:33,Appointment Booking API,Warning,375.86,1.67,97.92
2026-03-08 15:44:33,Lab Results API,Critical,408.38,3.0,98.06
2026-03-08 15:44:33,Pharmacy Service API,Down,499.49,5.76,93.01
